,hits@5_count,hits@10_count,interacted_count,recall@5,recall@10,_person_id
187,0,2,9,0.0,0.2222222222222222,188
500,2,5,9,0.2222222222222222,0.5555555555555556,501
252,1,1,9,0.1111111111111111,0.1111111111111111,253
68,2,3,9,0.2222222222222222,0.3333333333333333,69
7,1,3,9,0.1111111111111111,0.3333333333333333,8
8,1,1,9,0.1111111111111111,0.1111111111111111,9
237,1,3,8,0.125,0.375,238
370,3,4,8,0.375,0.5,371
357,3,5,8,0.375,0.625,358
399,1,1,8,0.125,0.125,400
434,3,3,8,0.375,0.375,435
349,2,3,8,0.25,0.375,350
535,1,3,8,0.125,0.375,536
588,1,2,8,0.125,0.25,589
539,1,2,8,0.125,0.25,540
45,3,3,8,0.375,0.375,46
580,4,4,8,0.5,0.5,581
275,1,2,8,0.125,0.25,276
294,3,4,8,0.375,0.5,295
443,1,2,8,0.125,0.25,444
455,1,1,8,0.125,0.125,456
254,1,1,8,0.125,0.125,255
505,0,2,8,0.0,0.25,506
270,2,2,8,0.25,0.25,271
4,0,1,8,0.0,0.125,5
520,1,1,8,0.125,0.125,521
269,1,2,8,0.125,0.25,270
472,2,2,7,0.2857142857142857,0.2857142857142857,473
497,0,0,7,0.0,0.0,498
192,0,0,7,0.0,0.0,193
284,0,0,7,0.0,0.0,285
442,3,3,7,0.42857142857142855,0.42857142857142855,443
448,0,2,7,0.0,0.2857142857142857,449
348,3,5,7,0.42857142857142855,0.7142857142857143,349
318,3,5,7,0.42857142857142855,0.7142857142857143,319
398,0,3,7,0.0,0.42857142857142855,399
420,1,1,7,0.14285714285714285,0.14285714285714285,421
125,1,1,7,0.14285714285714285,0.14285714285714285,126
96,6,6,7,0.8571428571428571,0.8571428571428571,97
242,1,2,7,0.14285714285714285,0.2857142857142857,243
574,1,2,7,0.14285714285714285,0.2857142857142857,575
501,0,1,7,0.0,0.14285714285714285,502
60,0,1,7,0.0,0.14285714285714285,61
2,2,2,7,0.2857142857142857,0.2857142857142857,3
70,3,4,7,0.42857142857142855,0.5714285714285714,71
251,2,3,7,0.2857142857142857,0.42857142857142855,252
241,2,3,7,0.2857142857142857,0.42857142857142855,242
66,3,3,7,0.42857142857142855,0.42857142857142855,67
282,0,0,7,0.0,0.0,283
175,2,3,7,0.2857142857142857,0.42857142857142855,176
163,1,1,7,0.14285714285714285,0.14285714285714285,164
208,1,1,7,0.14285714285714285,0.14285714285714285,209
196,0,2,7,0.0,0.2857142857142857,197
133,1,1,7,0.14285714285714285,0.14285714285714285,134
378,2,2,7,0.2857142857142857,0.2857142857142857,379
132,1,2,7,0.14285714285714285,0.2857142857142857,133
532,3,3,7,0.42857142857142855,0.42857142857142855,533
537,2,2,7,0.2857142857142857,0.2857142857142857,538
538,3,3,7,0.42857142857142855,0.42857142857142855,539
608,0,0,7,0.0,0.0,609
337,0,1,7,0.0,0.14285714285714285,338
161,2,2,7,0.2857142857142857,0.2857142857142857,162
141,6,6,7,0.8571428571428571,0.8571428571428571,142
160,2,2,7,0.2857142857142857,0.2857142857142857,161
153,4,4,6,0.6666666666666666,0.6666666666666666,154
53,0,2,6,0.0,0.3333333333333333,54
47,5,5,6,0.8333333333333334,0.8333333333333334,48
29,2,3,6,0.3333333333333333,0.5,30
534,3,3,6,0.5,0.5,535
12,1,3,6,0.16666666666666666,0.5,13
402,1,2,6,0.16666666666666666,0.3333333333333333,403
388,0,0,6,0.0,0.0,389
439,2,3,6,0.3333333333333333,0.5,440
314,0,0,6,0.0,0.0,315
145,1,1,6,0.16666666666666666,0.16666666666666666,146
373,1,2,6,0.16666666666666666,0.3333333333333333,374
374,0,0,6,0.0,0.0,375
365,5,5,6,0.8333333333333334,0.8333333333333334,366
382,0,2,6,0.0,0.3333333333333333,383
362,1,2,6,0.16666666666666666,0.3333333333333333,363
11,2,2,6,0.3333333333333333,0.3333333333333333,12
271,2,3,6,0.3333333333333333,0.5,272
84,0,0,6,0.0,0.0,85
113,3,3,6,0.5,0.5,114
290,5,5,6,0.8333333333333334,0.8333333333333334,291
467,1,1,6,0.16666666666666666,0.16666666666666666,468
480,2,2,6,0.3333333333333333,0.3333333333333333,481
301,0,0,6,0.0,0.0,302
462,2,3,6,0.3333333333333333,0.5,463
299,2,4,6,0.3333333333333333,0.6666666666666666,300
106,0,0,6,0.0,0.0,107
127,1,1,6,0.16666666666666666,0.16666666666666666,128
555,3,3,6,0.5,0.5,556
235,2,2,6,0.3333333333333333,0.3333333333333333,236
504,1,1,6,0.16666666666666666,0.16666666666666666,505
512,1,1,6,0.16666666666666666,0.16666666666666666,513
64,2,3,6,0.3333333333333333,0.5,65
105,2,2,6,0.3333333333333333,0.3333333333333333,106
450,0,0,6,0.0,0.0,451
195,1,1,6,0.16666666666666666,0.16666666666666666,196
564,3,4,5,0.6,0.8,565
577,3,3,5,0.6,0.6,578
556,2,2,5,0.4,0.4,557
80,2,3,5,0.4,0.6,81
276,1,1,5,0.2,0.2,277
258,1,1,5,0.2,0.2,259
268,0,0,5,0.0,0.0,269
257,0,1,5,0.0,0.2,258
549,3,3,5,0.6,0.6,550
547,0,0,5,0.0,0.0,548
514,2,2,5,0.4,0.4,515
354,0,1,5,0.0,0.2,355
391,1,1,5,0.2,0.2,392
227,0,2,5,0.0,0.4,228
24,2,3,5,0.4,0.6,25
528,2,2,5,0.4,0.4,529
529,0,2,5,0.0,0.4,530
1,2,4,5,0.4,0.8,2
54,0,2,5,0.0,0.4,55
334,3,3,5,0.6,0.6,335
332,2,2,5,0.4,0.4,333
149,1,2,5,0.2,0.4,150
387,4,5,5,0.8,1.0,388
310,0,0,5,0.0,0.0,311
249,1,1,5,0.2,0.2,250
518,0,0,5,0.0,0.0,519
515,0,0,5,0.0,0.0,516
76,2,3,5,0.4,0.6,77
498,0,0,5,0.0,0.0,499
458,2,3,5,0.4,0.6,459
460,2,4,5,0.4,0.8,461
205,1,1,5,0.2,0.2,206
217,2,3,5,0.4,0.6,218
204,1,1,5,0.2,0.2,205
295,1,1,5,0.2,0.2,296
207,1,1,5,0.2,0.2,208
129,1,2,5,0.2,0.4,130
495,1,2,5,0.2,0.4,496
470,1,3,5,0.2,0.6,471
339,1,2,5,0.2,0.4,340
157,1,1,5,0.2,0.2,158
395,1,1,5,0.2,0.2,396
359,2,2,5,0.4,0.4,360
171,1,1,5,0.2,0.2,172
172,0,1,5,0.0,0.2,173
471,1,3,5,0.2,0.6,472
438,2,2,4,0.5,0.5,439
441,2,2,4,0.5,0.5,442
405,0,0,4,0.0,0.0,406
406,1,1,4,0.25,0.25,407
422,1,2,4,0.25,0.5,423
432,2,2,4,0.5,0.5,433
396,1,1,4,0.25,0.25,397
393,2,3,4,0.5,0.75,394
156,1,2,4,0.25,0.5,157
430,0,0,4,0.0,0.0,431
328,1,1,4,0.25,0.25,329
363,0,1,4,0.0,0.25,364
137,4,4,4,1.0,1.0,138
146,1,1,4,0.25,0.25,147
52,0,1,4,0.0,0.25,53
530,3,3,4,0.75,0.75,531
230,2,3,4,0.5,0.75,231
544,1,1,4,0.25,0.25,545
543,0,1,4,0.0,0.25,544
34,1,1,4,0.25,0.25,35
25,1,1,4,0.25,0.25,26
